Customer_ID,Name,Age,Gender,Region,Income,Existing_Loans,Loan_Amount,Credit_Card_Debt,Savings,Investments,Credit_Score,Employment_Status,Risk_Score
104156,Customer_4156,61,Male,Suburban,139522,No,0,24787,26633,118981,503,Employed,14.15
104157,Customer_4157,74,Female,Urban,165316,No,0,23053,17854,155475,437,Employed,2.19
104158,Customer_4158,28,Male,Urban,118415,No,0,26755,70102,101457,382,Employed,73.57
104159,Customer_4159,19,Male,Urban,129715,No,0,27799,42472,197648,450,Employed,78.91
104160,Customer_4160,64,Female,Urban,142636,Yes,63820,36959,69821,35479,618,Employed,33.98
104161,Customer_4161,61,Female,Rural,135402,No,0,9718,78565,126076,546,Employed,0.0
104162,Customer_4162,61,Male,Rural,144281,No,0,23540,79382,107126,336,Employed,31.3
104163,Customer_4163,26,Other,Urban,31116,No,0,25097,79615,65609,567,Retired,50.99
104164,Customer_4164,38,Female,Urban,103301,No,0,22901,75087,109739,414,Employed,49.6
104165,Customer_4165,41,Male,Urban,186967,No,0,28522,99588,193515,380,Employed,61.09
104166,Customer_4166,51,Other,Urban,43867,No,0,37903,81636,153499,826,Unemployed,14.88
104167,Customer_4167,39,Male,Urban,129507,No,0,39519,69813,69856,635,Employed,55.58
104168,Customer_4168,20,Male,Suburban,21208,No,0,40977,20015,156973,383,Self-employed,100.0
104169,Customer_4169,29,Female,Rural,195157,Yes,94000,11672,2757,183442,453,Retired,52.6
104170,Customer_4170,45,Male,Suburban,85572,No,0,7174,33085,163273,552,Employed,0.0
104171,Customer_4171,47,Male,Urban,103748,No,0,18103,61118,73726,801,Employed,0.0
104172,Customer_4172,43,Male,Urban,162324,No,0,8061,22863,104158,747,Employed,0.0
104173,Customer_4173,65,Male,Suburban,105261,No,0,20398,27098,135798,572,Unemployed,0.0
104174,Customer_4174,38,Female,Rural,158078,Yes,178614,32626,47220,91308,806,Self-employed,58.65
104175,Customer_4175,45,Female,Rural,90883,No,0,13265,16295,108033,431,Employed,19.57
104176,Customer_4176,73,Other,Rural,52171,No,0,33646,39555,197921,624,Employed,2.63
104177,Customer_4177,43,Male,Suburban,48517,No,0,41553,26821,119025,650,Unemployed,52.89
104178,Customer_4178,79,Male,Suburban,175346,Yes,176508,45698,43372,158575,382,Retired,83.01
104179,Customer_4179,50,Male,Urban,184649,No,0,39040,22833,98071,425,Self-employed,65.58
104180,Customer_4180,38,Male,Suburban,47648,No,0,29472,54990,190099,513,Self-employed,51.09
104181,Customer_4181,52,Male,Urban,89654,No,0,45510,92528,186290,761,Employed,36.49
104182,Customer_4182,69,Female,Urban,37910,No,0,17993,9549,89101,404,Self-employed,2.21
104183,Customer_4183,51,Female,Suburban,69647,No,0,6714,88968,68660,670,Employed,0.0
104184,Customer_4184,58,Other,Urban,20424,No,0,29767,40498,6005,362,Employed,44.45
104185,Customer_4185,68,Male,Urban,46641,No,0,37877,21519,144953,768,Employed,0.4
104186,Customer_4186,64,Female,Urban,185822,Yes,266882,18832,48376,8049,325,Retired,72.81
104187,Customer_4187,35,Male,Urban,142416,Yes,106101,12749,49547,51649,300,Employed,67.67
104188,Customer_4188,75,Male,Urban,174226,Yes,6363,15888,4141,141775,393,Self-employed,0.0
104189,Customer_4189,28,Female,Urban,199238,No,0,34904,12068,190164,751,Employed,46.46
104190,Customer_4190,74,Female,Urban,163064,No,0,16020,97878,188399,311,Self-employed,2.95
104191,Customer_4191,40,Male,Urban,54001,No,0,39734,54705,143500,597,Employed,59.23
104192,Customer_4192,65,Male,Rural,34546,No,0,34821,15256,13957,719,Retired,3.8
104193,Customer_4193,39,Male,Urban,192596,No,0,7763,64721,125793,466,Unemployed,11.95
104194,Customer_4194,34,Female,Urban,21304,No,0,46000,33964,122965,553,Employed,84.44
104195,Customer_4195,22,Male,Suburban,142722,Yes,287447,32851,6830,168683,593,Employed,100.0
104196,Customer_4196,61,Other,Rural,132448,No,0,16025,16868,25087,443,Unemployed,3.68
104197,Customer_4197,28,Male,Suburban,102368,Yes,8264,26015,7679,59854,508,Employed,58.92
104198,Customer_4198,47,Male,Urban,108327,Yes,416531,15431,65061,102411,525,Employed,93.65
104199,Customer_4199,32,Female,Suburban,30022,Yes,238618,19052,12722,25812,757,Unemployed,56.77
104200,Customer_4200,44,Female,Suburban,97354,Yes,258941,37999,65578,66545,583,Self-employed,100.0
104201,Customer_4201,52,Male,Suburban,184689,Yes,345373,43179,87045,108264,785,Employed,98.08
104202,Customer_4202,50,Female,Suburban,140045,No,0,41658,14989,137666,410,Employed,72.58
104203,Customer_4203,37,Female,Rural,89498,Yes,327665,30992,56701,78494,649,Unemployed,100.0
104204,Customer_4204,78,Female,Rural,143780,No,0,45585,90098,39013,632,Retired,19.32
104205,Customer_4205,33,Female,Suburban,54307,Yes,300549,42058,15919,70946,379,Self-employed,100.0
104206,Customer_4206,51,Female,Urban,139645,Yes,450373,6572,42306,7072,685,Employed,58.88
104207,Customer_4207,19,Female,Suburban,173399,No,0,35662,12036,168640,703,Self-employed,64.87
104208,Customer_4208,52,Female,Rural,23244,No,0,36185,90974,140653,627,Employed,33.61
104209,Customer_4209,57,Male,Urban,173792,No,0,16632,21999,85372,593,Employed,0.0
104210,Customer_4210,73,Male,Rural,45090,No,0,7810,59582,159485,793,Employed,0.0
104211,Customer_4211,45,Male,Urban,84277,No,0,12674,42543,40878,483,Self-employed,12.27
104212,Customer_4212,64,Male,Urban,131559,No,0,42917,68244,183468,511,Retired,45.72
104213,Customer_4213,56,Male,Rural,119895,No,0,7880,55560,62689,550,Retired,0.0
104214,Customer_4214,23,Other,Urban,142641,No,0,12650,72913,26584,466,Unemployed,41.73
104215,Customer_4215,26,Male,Urban,199608,Yes,112780,34883,23788,97740,842,Employed,60.76
104216,Customer_4216,37,Male,Urban,27855,No,0,39349,80805,61181,461,Employed,78.21
104217,Customer_4217,77,Female,Urban,142963,Yes,244291,38419,61048,22918,572,Employed,62.15
104218,Customer_4218,18,Male,Urban,136815,No,0,1806,96253,174299,835,Employed,0.0
104219,Customer_4219,25,Male,Urban,152673,No,0,40068,89141,75360,718,Self-employed,64.42
104220,Customer_4220,72,Male,Urban,183024,Yes,127155,24871,22221,163804,706,Employed,2.11
104221,Customer_4221,40,Male,Rural,131113,Yes,287742,42951,32757,198309,691,Unemployed,100.0
104222,Customer_4222,20,Male,Rural,70374,Yes,47541,48991,60115,82668,737,Employed,95.78
104223,Customer_4223,21,Female,Urban,156762,No,0,47136,49275,139575,386,Retired,100.0
104224,Customer_4224,75,Female,Suburban,32521,Yes,415179,5493,84605,158043,704,Employed,17.45
104225,Customer_4225,42,Male,Urban,120146,Yes,119047,32548,25324,62968,574,Employed,68.88
104226,Customer_4226,64,Male,Urban,159130,No,0,4650,53753,186000,714,Employed,0.0
104227,Customer_4227,55,Male,Urban,164776,No,0,44835,29734,156377,626,Employed,47.27
104228,Customer_4228,32,Female,Rural,78933,Yes,127538,16225,51605,68711,411,Employed,69.6
104229,Customer_4229,38,Male,Rural,91101,Yes,8941,45360,20590,75512,601,Employed,74.3
104230,Customer_4230,52,Male,Urban,63856,Yes,341067,792,95364,19759,435,Employed,53.62
104231,Customer_4231,74,Female,Urban,57256,Yes,341204,29803,24096,171634,632,Employed,60.99
104232,Customer_4232,70,Male,Urban,77352,Yes,368539,33857,53142,49679,302,Self-employed,100.0
104233,Customer_4233,70,Male,Suburban,181687,No,0,20881,95984,175430,461,Self-employed,0.03
104234,Customer_4234,63,Male,Suburban,141638,No,0,33557,44261,197617,811,Employed,0.0
104235,Customer_4235,69,Female,Urban,21927,No,0,4194,77986,80599,376,Retired,0.0
104236,Customer_4236,31,Female,Suburban,166584,No,0,12558,97111,148596,484,Self-employed,29.42
104237,Customer_4237,53,Female,Urban,28301,Yes,88172,26374,98128,62480,779,Unemployed,12.49
104238,Customer_4238,29,Female,Rural,106849,Yes,374163,20841,57698,85670,462,Employed,100.0
104239,Customer_4239,34,Female,Suburban,88759,No,0,13475,51502,69783,320,Employed,46.8
104240,Customer_4240,56,Other,Urban,108047,Yes,18277,6671,48984,52371,597,Self-employed,0.0
104241,Customer_4241,26,Other,Suburban,106991,No,0,31764,57490,20787,598,Employed,60.68
104242,Customer_4242,52,Male,Rural,83058,No,0,5961,39202,26387,581,Employed,0.0
104243,Customer_4243,77,Female,Urban,174506,No,0,44816,62445,128993,771,Employed,2.68
104244,Customer_4244,30,Male,Urban,50341,Yes,381859,5155,86869,124870,709,Employed,65.77
104245,Customer_4245,32,Male,Rural,127845,Yes,405755,33081,84199,18302,691,Self-employed,100.0
104246,Customer_4246,35,Female,Urban,166079,No,0,232,50972,73635,464,Self-employed,2.13
104247,Customer_4247,68,Male,Urban,119878,No,0,9221,10535,10150,381,Employed,0.0
104248,Customer_4248,50,Female,Urban,177871,Yes,359608,44566,39887,151415,463,Employed,100.0
104249,Customer_4249,23,Male,Rural,75820,No,0,24233,19679,185628,403,Employed,72.3
104250,Customer_4250,76,Female,Suburban,166746,Yes,98605,2711,99010,161804,429,Employed,0.0
104251,Customer_4251,44,Female,Rural,166498,Yes,265175,12531,69096,171652,419,Employed,73.8
104252,Customer_4252,40,Female,Suburban,64791,No,0,10480,89901,106146,558,Self-employed,5.31
104253,Customer_4253,76,Male,Urban,23255,No,0,40708,77281,44027,403,Employed,39.0
104254,Customer_4254,44,Male,Suburban,184898,No,0,12191,1030,42797,663,Employed,0.0
104255,Customer_4255,51,Female,Suburban,24944,No,0,2122,59996,159840,845,Employed,0.0
104256,Customer_4256,73,Male,Urban,188898,Yes,455032,3779,9132,29685,668,Employed,28.73
104257,Customer_4257,63,Other,Urban,50497,No,0,5654,92410,118269,625,Employed,0.0
104258,Customer_4258,55,Female,Urban,47723,Yes,248301,45142,83805,131918,484,Employed,100.0
104259,Customer_4259,31,Male,Suburban,186359,No,0,11169,57644,180840,693,Employed,2.06
104260,Customer_4260,53,Male,Rural,31845,No,0,1172,93091,43918,643,Self-employed,0.0
104261,Customer_4261,70,Male,Suburban,109833,Yes,119200,7317,22227,10112,829,Employed,0.0
104262,Customer_4262,25,Female,Rural,113039,No,0,159,93238,174386,716,Employed,0.0
104263,Customer_4263,79,Male,Urban,75569,No,0,2129,19674,85502,530,Retired,0.0
104264,Customer_4264,52,Male,Rural,101434,No,0,19462,70430,133203,434,Unemployed,22.87
104265,Customer_4265,36,Male,Rural,176535,No,0,18613,5596,199107,344,Employed,51.76
104266,Customer_4266,47,Female,Urban,20744,Yes,181451,2917,17588,57711,791,Employed,0.0
104267,Customer_4267,31,Male,Rural,187354,Yes,217466,19397,55654,147024,721,Self-employed,58.71
104268,Customer_4268,76,Male,Urban,72082,Yes,195660,26125,93882,78605,444,Unemployed,44.15
104269,Customer_4269,37,Female,Rural,96407,Yes,386431,45533,95540,172472,616,Employed,100.0
104270,Customer_4270,66,Female,Rural,99072,No,0,6326,28226,154054,592,Employed,0.0
104271,Customer_4271,42,Female,Suburban,84766,No,0,34347,13453,35972,835,Employed,17.96
104272,Customer_4272,57,Male,Suburban,85711,No,0,47277,60552,87960,765,Employed,33.3
104273,Customer_4273,41,Male,Urban,23217,No,0,14349,91117,118623,348,Self-employed,36.51
104274,Customer_4274,31,Female,Suburban,181431,No,0,34728,64692,172742,758,Employed,41.53
104275,Customer_4275,43,Male,Urban,132000,Yes,311704,30792,25524,198885,724,Employed,85.0
104276,Customer_4276,55,Female,Suburban,73509,No,0,7902,32843,80879,367,Employed,3.88
104277,Customer_4277,40,Female,Suburban,42357,No,0,14033,64140,167487,808,Employed,0.0
104278,Customer_4278,39,Male,Rural,62354,No,0,36612,13744,96054,509,Employed,64.59
104279,Customer_4279,65,Female,Urban,58570,Yes,393099,37465,83146,8557,599,Employed,100.0
104280,Customer_4280,74,Female,Rural,27034,No,0,35158,39910,19383,423,Retired,28.05
104281,Customer_4281,36,Male,Rural,36263,Yes,113894,34187,8482,181410,591,Self-employed,76.62
104282,Customer_4282,63,Female,Suburban,193252,No,0,3917,41081,60514,720,Employed,0.0
104283,Customer_4283,68,Male,Urban,95348,No,0,28411,33024,153022,349,Employed,30.76
104284,Customer_4284,20,Male,Urban,105275,Yes,213670,14206,90210,157077,482,Employed,89.44
104285,Customer_4285,59,Male,Urban,177997,No,0,12620,15030,193029,546,Retired,0.0
104286,Customer_4286,36,Female,Suburban,39575,No,0,11822,26472,157462,387,Self-employed,33.11
104287,Customer_4287,26,Female,Suburban,42231,No,0,37710,76048,183557,849,Employed,43.04
104288,Customer_4288,45,Female,Rural,96935,No,0,8354,20045,108769,371,Employed,16.81
104289,Customer_4289,37,Male,Urban,198803,Yes,390448,24691,28135,35513,590,Self-employed,100.0
104290,Customer_4290,62,Female,Urban,43100,No,0,23954,65273,165525,803,Employed,0.0
104291,Customer_4291,24,Male,Suburban,161840,No,0,5198,51677,134036,612,Retired,8.4
104292,Customer_4292,31,Female,Rural,70697,Yes,438397,26046,86670,74611,587,Retired,100.0
104293,Customer_4293,26,Male,Rural,31357,No,0,22386,96433,113339,807,Self-employed,17.33
104294,Customer_4294,76,Male,Rural,176018,No,0,11271,81286,47325,370,Employed,0.0
104295,Customer_4295,77,Male,Urban,91038,Yes,17464,21526,14733,161138,460,Employed,0.0
104296,Customer_4296,72,Female,Suburban,125912,Yes,376230,43798,63113,94535,426,Employed,100.0
104297,Customer_4297,74,Male,Rural,75149,Yes,32132,49694,84016,2021,755,Self-employed,24.49
104298,Customer_4298,77,Female,Urban,25566,No,0,25257,64832,17863,828,Employed,0.0
104299,Customer_4299,36,Male,Urban,142474,No,0,8860,4098,81438,603,Employed,1.78
104300,Customer_4300,64,Male,Urban,61576,Yes,105584,26645,86160,122659,789,Employed,1.58
104301,Customer_4301,69,Male,Urban,73318,No,0,24189,58119,143034,538,Employed,0.0
104302,Customer_4302,31,Female,Suburban,89550,Yes,462765,15762,56880,73609,475,Retired,100.0
104303,Customer_4303,73,Female,Urban,147059,No,0,968,55480,182677,509,Retired,0.0
104304,Customer_4304,55,Male,Urban,71408,No,0,5800,41546,55198,658,Self-employed,0.0
104305,Customer_4305,70,Male,Urban,99149,No,0,24229,44887,158675,488,Retired,3.55
104306,Customer_4306,78,Male,Suburban,60167,Yes,220059,31049,90999,120011,808,Employed,13.55
104307,Customer_4307,53,Female,Urban,53699,No,0,29717,15250,148079,332,Unemployed,54.13
104308,Customer_4308,57,Male,Suburban,69545,No,0,21767,37382,97283,800,Employed,0.0
104309,Customer_4309,34,Female,Urban,133927,No,0,7470,50999,194673,611,Employed,0.56
104310,Customer_4310,47,Female,Urban,43386,No,0,4819,48022,99329,839,Employed,0.0
104311,Customer_4311,26,Male,Urban,79273,Yes,236910,36003,36472,117274,450,Self-employed,100.0
104312,Customer_4312,50,Female,Urban,132312,No,0,21639,89674,179898,818,Employed,0.0
104313,Customer_4313,73,Female,Urban,61585,No,0,49403,4893,141919,410,Self-employed,59.32
104314,Customer_4314,69,Female,Urban,150126,No,0,4300,78109,6599,431,Self-employed,0.0
104315,Customer_4315,42,Male,Rural,27509,No,0,46935,77799,75604,819,Employed,45.02
104316,Customer_4316,31,Male,Suburban,96607,No,0,48429,63086,4906,604,Employed,87.05
104317,Customer_4317,28,Male,Urban,132385,Yes,90230,23793,38301,159609,328,Self-employed,92.04
104318,Customer_4318,70,Male,Urban,83305,Yes,144335,11071,52594,102939,650,Employed,0.0
104319,Customer_4319,52,Male,Rural,121085,Yes,349885,3998,68261,188750,817,Self-employed,16.86
104320,Customer_4320,58,Male,Suburban,62851,Yes,275216,41750,41109,136448,791,Employed,72.98
104321,Customer_4321,76,Female,Urban,96910,No,0,5180,60087,91192,707,Self-employed,0.0
104322,Customer_4322,31,Male,Suburban,54407,No,0,12752,83245,162443,807,Self-employed,0.0
104323,Customer_4323,47,Male,Suburban,66606,No,0,30513,44190,96942,404,Employed,54.75
104324,Customer_4324,58,Male,Suburban,127277,No,0,38189,64722,103329,619,Employed,31.05
104325,Customer_4325,21,Female,Urban,150204,No,0,17879,3666,113131,345,Employed,68.92
104326,Customer_4326,76,Female,Urban,196724,Yes,375682,24362,54513,45395,540,Employed,65.33
104327,Customer_4327,21,Female,Urban,161320,Yes,141763,46686,73688,44260,569,Unemployed,100.0
104328,Customer_4328,45,Male,Rural,30515,Yes,485865,14316,95536,46806,336,Employed,100.0
104329,Customer_4329,25,Other,Suburban,120578,No,0,27644,95013,75679,504,Self-employed,64.74
104330,Customer_4330,19,Male,Urban,112345,Yes,75499,10899,71314,148159,785,Self-employed,20.79
104331,Customer_4331,58,Male,Rural,161902,Yes,98405,45967,17169,77054,409,Self-employed,91.0
104332,Customer_4332,78,Male,Rural,80631,No,0,24525,18668,135785,785,Employed,0.0
104333,Customer_4333,63,Male,Rural,120784,No,0,5378,84298,141616,617,Employed,0.0
104334,Customer_4334,39,Male,Rural,145496,No,0,48669,52810,131515,375,Self-employed,100.0
104335,Customer_4335,58,Female,Rural,157871,No,0,2577,20945,44925,797,Self-employed,0.0
104336,Customer_4336,73,Female,Urban,165400,No,0,21690,56159,152948,778,Employed,0.0
104337,Customer_4337,72,Male,Rural,163751,No,0,40901,88372,23090,688,Employed,10.86
104338,Customer_4338,33,Female,Rural,41058,No,0,34003,11079,43903,663,Employed,48.76
104339,Customer_4339,46,Male,Urban,146226,No,0,15641,19362,27128,608,Self-employed,2.25
104340,Customer_4340,79,Male,Urban,66696,Yes,340634,3659,13919,89921,362,Self-employed,34.11
104341,Customer_4341,66,Female,Rural,58872,Yes,320883,11847,21800,106263,566,Employed,38.78
104342,Customer_4342,65,Female,Urban,74971,Yes,60631,21752,80294,133764,332,Unemployed,35.32
104343,Customer_4343,47,Male,Rural,102083,No,0,16440,55648,153005,339,Employed,34.25
104344,Customer_4344,29,Male,Urban,43306,No,0,10084,95410,85129,559,Self-employed,18.15
104345,Customer_4345,52,Female,Urban,179282,Yes,17920,7472,58026,124562,566,Self-employed,0.0
104346,Customer_4346,28,Female,Urban,65693,Yes,231592,18953,52376,31117,524,Self-employed,87.58
104347,Customer_4347,63,Female,Urban,48239,No,0,20464,95834,107954,682,Unemployed,0.0
104348,Customer_4348,67,Male,Suburban,113366,No,0,48364,15156,163254,797,Employed,19.21
104349,Customer_4349,38,Male,Suburban,88917,No,0,22761,44039,10750,304,Self-employed,62.26
104350,Customer_4350,38,Male,Urban,120368,No,0,18332,17239,33336,745,Self-employed,1.52
104351,Customer_4351,22,Male,Urban,158519,No,0,16606,8089,112819,587,Unemployed,36.65
104352,Customer_4352,65,Female,Urban,171343,No,0,42599,14014,67673,357,Employed,61.95
104353,Customer_4353,37,Male,Urban,138469,Yes,471467,28998,51105,128439,371,Employed,100.0
104354,Customer_4354,54,Male,Suburban,123434,Yes,220676,37985,61211,107261,840,Employed,53.78
104355,Customer_4355,20,Female,Urban,46221,No,0,13537,89854,6751,381,Employed,57.25
104356,Customer_4356,61,Female,Urban,112799,No,0,42717,93402,101929,576,Employed,41.42
104357,Customer_4357,50,Male,Urban,76467,No,0,9027,6917,56746,821,Employed,0.0
104358,Customer_4358,70,Female,Urban,93269,No,0,2536,16350,164578,435,Retired,0.0
104359,Customer_4359,78,Female,Urban,131414,No,0,2525,75822,87466,413,Unemployed,0.0
104360,Customer_4360,26,Female,Urban,90585,Yes,460658,9176,6742,172357,456,Employed,100.0
104361,Customer_4361,78,Male,Rural,63086,No,0,17741,68375,138036,695,Employed,0.0
104362,Customer_4362,26,Female,Rural,130937,No,0,4887,84871,67844,528,Retired,15.16
104363,Customer_4363,21,Female,Rural,106624,Yes,87926,24106,81197,141853,554,Employed,74.37
104364,Customer_4364,52,Male,Urban,101144,No,0,14847,12743,50606,478,Retired,8.46
104365,Customer_4365,34,Male,Urban,20638,Yes,327228,11252,19891,122220,528,Self-employed,83.33
104366,Customer_4366,51,Female,Suburban,90679,Yes,91230,4477,29483,95340,666,Employed,0.0
104367,Customer_4367,41,Male,Suburban,86760,No,0,17755,32135,105793,330,Self-employed,45.44
104368,Customer_4368,49,Female,Rural,67234,No,0,19608,65058,176612,407,Employed,30.08
104369,Customer_4369,18,Male,Urban,81049,Yes,113987,16095,96093,9498,581,Employed,64.13
104370,Customer_4370,25,Male,Urban,83843,No,0,6104,12682,146089,689,Self-employed,0.0
104371,Customer_4371,62,Male,Suburban,199119,No,0,33910,13798,106583,840,Self-employed,0.0
104372,Customer_4372,40,Female,Rural,130406,No,0,20693,95575,185854,828,Self-employed,0.0
104373,Customer_4373,64,Male,Rural,160813,Yes,262655,29403,44919,43366,703,Self-employed,48.63
104374,Customer_4374,57,Female,Suburban,83004,Yes,318322,12726,15198,113884,469,Unemployed,62.69
104375,Customer_4375,29,Female,Rural,81489,Yes,76092,6898,56502,23469,474,Unemployed,37.0
104376,Customer_4376,71,Female,Suburban,42991,No,0,17972,33104,101480,373,Self-employed,3.31
104377,Customer_4377,29,Female,Rural,125711,No,0,44945,8603,147355,753,Unemployed,65.05
104378,Customer_4378,63,Female,Rural,177153,No,0,45684,20009,118759,808,Employed,17.56
104379,Customer_4379,64,Male,Rural,142761,No,0,42430,39661,31607,539,Unemployed,41.45
104380,Customer_4380,32,Female,Urban,77304,No,0,44874,30965,177203,395,Employed,100.0
104381,Customer_4381,58,Female,Urban,166714,No,0,12682,24784,135331,813,Employed,0.0
104382,Customer_4382,36,Male,Suburban,95103,No,0,4342,30340,15289,501,Employed,4.74
104383,Customer_4383,43,Male,Urban,127163,Yes,436653,48008,68689,13714,336,Employed,100.0
104384,Customer_4384,69,Female,Rural,138778,Yes,75935,3362,71297,71157,390,Employed,0.0
104385,Customer_4385,46,Male,Urban,168471,No,0,14583,24569,29982,532,Employed,9.08
104386,Customer_4386,39,Female,Urban,53103,No,0,34404,70102,164044,552,Employed,55.12
104387,Customer_4387,57,Male,Suburban,35330,No,0,47702,50411,75036,670,Employed,45.33
104388,Customer_4388,38,Male,Urban,167536,No,0,11104,28254,48687,743,Employed,0.0
104389,Customer_4389,68,Female,Urban,153206,No,0,26048,28160,31587,740,Self-employed,0.0
104390,Customer_4390,55,Male,Urban,144679,No,0,47876,13206,1441,363,Self-employed,84.3
104391,Customer_4391,37,Male,Suburban,69409,No,0,17628,45211,119840,304,Employed,53.24
104392,Customer_4392,74,Female,Urban,20184,No,0,11929,2533,132893,371,Self-employed,0.0
104393,Customer_4393,46,Male,Rural,141529,Yes,201209,26674,72132,195039,696,Employed,54.21
104394,Customer_4394,68,Female,Urban,92799,Yes,485556,43557,87689,46472,629,Employed,100.0
104395,Customer_4395,21,Female,Rural,75810,No,0,13268,43383,87158,847,Self-employed,0.64
104396,Customer_4396,72,Female,Urban,98727,Yes,494671,21690,97605,39861,446,Retired,99.84
104397,Customer_4397,24,Male,Urban,183806,No,0,30220,7358,41854,714,Unemployed,46.44
104398,Customer_4398,45,Male,Urban,70546,Yes,164219,10704,55395,66827,648,Employed,21.77
104399,Customer_4399,45,Female,Urban,55120,Yes,24295,4514,33035,192549,664,Employed,0.0
104400,Customer_4400,21,Female,Suburban,199556,Yes,274041,47190,35459,47691,715,Employed,100.0
104401,Customer_4401,39,Female,Urban,95036,Yes,212884,24834,42287,56328,806,Employed,48.67
104402,Customer_4402,29,Female,Urban,100528,Yes,174325,48308,21137,10636,822,Employed,98.53
104403,Customer_4403,62,Male,Suburban,30133,Yes,272982,18742,83017,147319,549,Employed,49.99
104404,Customer_4404,20,Male,Urban,157477,No,0,30892,38522,66779,548,Employed,72.31
104405,Customer_4405,39,Male,Urban,181341,Yes,203752,27987,93459,72560,650,Employed,71.5
104406,Customer_4406,61,Male,Suburban,116993,Yes,84942,38383,39941,39842,568,Employed,50.68
104407,Customer_4407,19,Male,Rural,135742,Yes,293558,14840,43057,196618,747,Employed,76.76
104408,Customer_4408,41,Female,Urban,168157,No,0,35144,30689,82351,382,Employed,74.1
104409,Customer_4409,51,Male,Urban,55702,No,0,24771,74588,176904,840,Retired,0.0
104410,Customer_4410,44,Male,Rural,164574,No,0,28733,87938,33461,706,Unemployed,19.41
104411,Customer_4411,72,Male,Urban,66479,Yes,409729,19480,72240,106698,638,Employed,55.85
104412,Customer_4412,58,Female,Rural,99384,Yes,191621,20019,41679,70310,379,Employed,61.27
104413,Customer_4413,18,Female,Urban,107957,No,0,16945,96521,30338,394,Employed,65.04
104414,Customer_4414,25,Female,Rural,34426,No,0,11641,95846,14832,558,Employed,26.38
104415,Customer_4415,40,Female,Urban,166932,Yes,162523,15232,58428,63501,421,Employed,63.44
104416,Customer_4416,55,Male,Rural,66865,No,0,44326,35045,90829,423,Employed,70.14
104417,Customer_4417,23,Female,Urban,67404,Yes,315235,11315,44671,167922,834,Employed,58.81
104418,Customer_4418,39,Male,Suburban,111246,Yes,319533,43851,47903,120271,588,Employed,100.0
104419,Customer_4419,42,Male,Urban,77423,No,0,24615,50670,81454,761,Employed,7.2
104420,Customer_4420,35,Female,Urban,110947,No,0,23255,12715,48973,391,Retired,56.76
104421,Customer_4421,34,Female,Suburban,51152,Yes,224280,30709,22810,172469,323,Employed,100.0
104422,Customer_4422,78,Male,Suburban,123870,Yes,345311,35272,41583,12182,406,Retired,94.34
104423,Customer_4423,29,Male,Rural,50737,No,0,22355,66719,153299,351,Unemployed,67.17
104424,Customer_4424,23,Female,Urban,74325,No,0,25363,94497,188241,593,Employed,52.21
104425,Customer_4425,43,Male,Rural,189839,No,0,10068,21706,44275,599,Employed,0.0
104426,Customer_4426,44,Male,Urban,192777,No,0,42452,22316,57441,644,Employed,54.14
104427,Customer_4427,25,Male,Rural,153074,No,0,42089,37595,12615,681,Employed,72.81
104428,Customer_4428,36,Male,Rural,102159,Yes,344112,43223,60655,51437,493,Employed,100.0
104429,Customer_4429,77,Female,Urban,136632,Yes,89487,45832,3497,45632,735,Employed,26.84
104430,Customer_4430,59,Male,Rural,75713,No,0,6822,14562,193610,684,Employed,0.0
104431,Customer_4431,18,Male,Rural,61815,No,0,20893,95377,12525,671,Employed,40.34
104432,Customer_4432,74,Female,Urban,107787,Yes,256477,12497,9757,95939,619,Employed,10.97
104433,Customer_4433,46,Female,Suburban,98243,No,0,31801,89195,59026,538,Retired,42.81
104434,Customer_4434,62,Male,Urban,42743,Yes,486888,14251,10018,148479,691,Self-employed,67.09
104435,Customer_4435,66,Male,Rural,76739,Yes,138631,22570,30277,69332,584,Self-employed,21.66
104436,Customer_4436,52,Male,Urban,139492,Yes,281888,43145,45077,56608,312,Employed,100.0
104437,Customer_4437,57,Female,Urban,118156,No,0,19944,83269,152435,684,Employed,0.0
104438,Customer_4438,31,Female,Urban,150275,Yes,243906,5679,50250,137257,840,Employed,22.57
104439,Customer_4439,52,Female,Suburban,50339,Yes,288165,39380,84689,7147,592,Retired,100.0
104440,Customer_4440,65,Female,Rural,54121,No,0,21205,35572,30645,556,Self-employed,0.0
104441,Customer_4441,62,Female,Rural,194067,No,0,16272,43020,172134,407,Employed,7.16
104442,Customer_4442,37,Female,Urban,134132,No,0,1412,58264,104394,482,Self-employed,0.0
104443,Customer_4443,73,Female,Urban,61446,Yes,187108,2249,5170,152339,666,Self-employed,0.0
104444,Customer_4444,66,Male,Suburban,146530,No,0,2239,60449,99202,833,Unemployed,0.0
104445,Customer_4445,30,Other,Suburban,196750,No,0,40641,94202,117339,822,Self-employed,47.08
104446,Customer_4446,78,Male,Urban,171770,Yes,63399,12614,83321,5930,584,Employed,0.0
104447,Customer_4447,55,Male,Urban,116342,No,0,23277,42147,135452,558,Employed,12.16
104448,Customer_4448,66,Female,Suburban,103404,No,0,8835,45944,66162,472,Employed,0.0
104449,Customer_4449,63,Male,Urban,67918,Yes,57434,29028,25714,117275,629,Unemployed,16.79
104450,Customer_4450,66,Female,Suburban,116666,No,0,14803,50294,60987,751,Retired,0.0
104451,Customer_4451,79,Female,Suburban,26125,No,0,12795,33711,40293,770,Self-employed,0.0
